Code,Name,Year,GDP,GCF,POP,LIFE_EXP,GOV_EXP,TRADE,cdd,hd30,r20mm
PAK,Pakistan,1974,42666909141.7874,8281175914.30888,2.94062916480139,54.266,9.69217497900161,30.8301741163651,252.68,180.7,1.72
PAK,Pakistan,1975,44463790022.8473,9227661170.64786,2.98931944120814,54.722,10.7480460142288,32.3880449349271,222.28,168.23,4.3100000000000005
PAK,Pakistan,1976,46756427335.2631,9398375561.74545,3.06099476757709,55.069,11.0022705654935,28.9458746279648,214.15,163.84,4.36
PAK,Pakistan,1977,48602230016.4329,10527157141.0768,3.13596391872731,55.482,11.1614178486524,27.200363276972,218.96,185.78,3.16
PAK,Pakistan,1978,52513996839.0732,10936319088.9819,3.20320937214696,56.072,10.8407907720576,27.9180418977622,224.9,170.28,4.22
PAK,Pakistan,1979,54487701574.7253,11478175129.405,3.46407267837998,56.614,10.4348049149629,32.8645819972809,212.85,167.89,3.81
PAK,Pakistan,1980,60054003904.3132,12407285422.888,4.08514964566703,57.199,10.0500044837496,35.8968993803885,224.98,177.81,3.04
PAK,Pakistan,1981,64810739569.0917,13150826955.5023,4.17810201190455,57.764,10.1640569957871,35.1680110425743,225.58,171.76,4.03
PAK,Pakistan,1982,69047733113.396,15587918325.8438,3.75957440174228,58.291,10.3412214376278,31.3222832005281,187.65,165.42,3.19
PAK,Pakistan,1983,73728049698.119,15970138615.4305,3.46220072057645,58.663,11.4180802278896,34.6919621171996,205.5,161.97,4.39
PAK,Pakistan,1984,77462527003.7113,16748677591.9756,3.13509160725294,58.921,12.0868885808071,33.3626328602532,231.93,178.09,2.93
PAK,Pakistan,1985,83343570902.3902,18448773337.955,3.1692834201536,59.075,12.09894166559,33.1707461712947,244.59,179.82,3.5900000000000003
PAK,Pakistan,1986,87928845524.5354,19255012010.2168,3.38057189066263,59.167,12.7614997706654,32.4067307767058,222.53,173.07,4.03
PAK,Pakistan,1987,93602316255.4105,20018947230.3181,3.40943919604165,59.222,13.5344702600445,32.8971019024279,243.34,179.57,3.24
PAK,Pakistan,1988,100739753814.043,19784276435.53,3.36148582370259,59.36,15.5101726560545,33.2842258313357,236.2,183.07,4.18
PAK,Pakistan,1989,105736212788.011,21263051034.4101,3.26806216038551,59.528,16.7849092881409,34.4216591208777,230.3,171.67000000000002,3.1
PAK,Pakistan,1990,110450553630.166,22356832592.1617,3.34304854189447,59.728,15.1367556017165,35.034575900498,220.04,176.05,4.01
PAK,Pakistan,1991,116041083242.324,23030627526.3343,3.30645345087216,59.864,14.2636684303351,35.4196551048403,226.07,167.71,3.09
PAK,Pakistan,1992,124983090542.903,25422648609.5365,2.86254207102062,59.983,12.8420774567953,37.6945397210631,218.57,158.76,5.24
PAK,Pakistan,1993,127179977939.619,26425786586.374,2.7725055318492,60.083,13.0199928594269,38.4993168752315,234.99,179.28,3.24
PAK,Pakistan,1994,131933222221.385,26223597882.3964,2.89269657804833,60.197,12.0210006121682,35.0577237131595,209,169.12,5.890000000000001
PAK,Pakistan,1995,138480552374.263,27226735859.2339,2.89031173222832,60.273,11.7435241130122,36.132753673519,217.12,168.05,4.6
PAK,Pakistan,1996,145192124911.514,28762916779.4959,2.9106898704011,60.466,12.645100187579,38.3301268339895,225.21,176.03,3.75
PAK,Pakistan,1997,146664948034.581,27723520804.8337,2.82827034753681,60.623,11.8935705131795,36.8522661008964,190.81,154.08,3.85
PAK,Pakistan,1998,150405247842.758,28568281828.3292,2.76128567260809,61.134,11.2641056207369,34.011725180531,234,178.45,3.78
PAK,Pakistan,1999,155910279560.875,25942598390.0824,2.7219371038823,61.54,10.360099905424,32.3199628094266,244.71,187.25,2.69
PAK,Pakistan,2000,162552194688.572,27271309816.9809,2.82475983542412,61.903,9.91602763379154,21.4599638884654,247.01,187.5,1.31
PAK,Pakistan,2001,168487544527.033,28569453885.756,2.79615830892104,62.241,8.65570044637045,23.5772074298467,241.69,188.67,2.52
PAK,Pakistan,2002,172859487443.654,27967375095.521,2.45080308981688,62.556,9.6285731910627,23.1290159545291,251.78,187.81,1.59
PAK,Pakistan,2003,182196165734.208,30454120118.7458,2.35391613887513,62.834,9.73121740773071,24.6501585248398,236.1,180.78,3.83
PAK,Pakistan,2004,196464413110.888,33336301397.3133,2.4680911760913,63.097,9.68678523455496,24.8083348519064,247.7,195.54,2.28
PAK,Pakistan,2005,210760292372.08,36412476258.6648,2.40377350441569,62.416,9.16095768410766,29.8784940550747,229.51,176.92,3.06
PAK,Pakistan,2006,223514741630.685,42909650829.7211,2.3820052866049,63.624,11.5685911640004,33.0497193672284,211.01,185.92,4.11
PAK,Pakistan,2007,233449556918.441,44404687705.3959,2.6420312522935,63.807,10.4024928682474,30.7878814312746,217.93,183.19,4.15
PAK,Pakistan,2008,238399717138.761,45986121583.6751,2.67715693120755,64.002,10.5820952940762,34.3489608135242,224.41,191.38,3.54
PAK,Pakistan,2009,246678267936.347,44399194277.8474,2.5412831091032,64.206,11.5288210154985,33.3268872863988,224.97,183.32,2.27
PAK,Pakistan,2010,250382678707.751,41376679302.872,2.47081701538021,64.378,10.9187548907222,31.9890020462315,244.77,190.01,4.71
PAK,Pakistan,2011,257093227079.837,38301536901.2944,2.23690940334662,64.659,10.2265876334272,32.3626382751438,220.17,183.46,3.76
PAK,Pakistan,2012,264876940258.885,39683067085.5089,1.90619981284679,64.883,10.0992931187824,31.3189732760076,210.6,176.17,2.82
PAK,Pakistan,2013,276443758787.987,40741805549.8639,1.62722414834854,65.129,10.2598043429356,30.8902743401844,214.74,177.09,3.82
PAK,Pakistan,2014,287823367553.405,42142088294.923,1.50032405388564,65.374,10.0273769948874,29.4698256903998,232.31,174.2,2.43
PAK,Pakistan,2015,299963590534.773,47427034960.6943,1.40250113589189,65.641,9.78896217919677,26.6881860172247,212.15,176.34,4.42
PAK,Pakistan,2016,319682711890.74,51714028071.0774,1.30216393815952,65.943,10.6089550735279,24.7015780480573,243.72,190.83,2.64
PAK,Pakistan,2017,333853050597.697,55547733236.7968,1.41409990353131,66.223,10.7537396159781,25.472035002344,220.72,190.52,2.79
PAK,Pakistan,2018,354390697428.203,61025461914.8897,1.62371483290292,66.481,10.9936267499128,27.6260570796337,244.49,190.96,1.63
PAK,Pakistan,2019,363242090361.647,55108191130.1162,1.69187124669657,66.729,10.7497525398245,28.9055769867032,183.78,171.7,3.55
PAK,Pakistan,2020,358614068499.253,51769564606.4998,1.80375141301202,65.701,11.7888005549132,26.7162807328814,212.07,174.63,4.61
PAK,Pakistan,2021,381973779235.3,53844546814.2651,1.8867779716011,65.773,10.9295676776143,27.0304204125548,248.71,192.34,1.89
PAK,Pakistan,2022,400224894618.857,56320262421.2727,1.74799739792983,67.417,10.4918852190112,33.031353478032,231.96,188.53,5.95
PAK,Pakistan,2023,398564217461.774,48363163093.3547,1.54880458608849,67.649,10.3442770582193,28.4676925469837,223.52,182.13,2.59
PAK,Pakistan,2024,410716372191.504,47906758621.9691,1.50959876314033,67.799,8.86584603855631,27.5784683520695,234.54,185.23,4.62
PER,Peru,1960,27514598739.2362,3641166333.67524,2.874927019340487,50.597,7.623460023847,40.481307519072,85.93,79.63,12.2
PER,Peru,1961,29536122813.8214,4089516199.76685,2.91552788607425,51.192,8.563691227928,43.0081880467796,76,76.75,12.65
PER,Peru,1962,32500159377.7442,4559250578.46913,2.91170953188299,51.532,8.61309673905775,41.9262285099283,86.27,78.03,11.45
PER,Peru,1963,33906847467.0061,4419345123.08403,2.9013886238878,52.597,8.95612220878794,40.02640036037,79.58,88.36,12.13
PER,Peru,1964,36127022963.5927,4546564850.64924,2.89303697300122,53.302,9.80227080530605,37.3122161348033,78.21,73,11.66
PER,Peru,1965,38157987897.8373,5175052051.78331,2.87316408489562,53.871,10.1103562259132,34.6636826770649,72.84,71.77,12.02
PER,Peru,1966,41301794164.4427,6066315043.47228,2.85164368215185,54.4,10.0705126855425,34.7276170845867,84.14,76.61,13.71
PER,Peru,1967,42892972386.2168,5787953930.16722,2.83127203880249,54.893,9.92696424604416,35.5979163539654,60.61,59.69,12.96
PER,Peru,1968,42958271665.5281,4534604021.56191,2.81317180743938,55.384,9.7303240463335,36.9837839204578,69.77,56.68,14.35
PER,Peru,1969,44468022472.7392,4779982242.53525,2.79389280597849,55.816,9.37666442091951,34.2867623821047,72.41,74.68,12.75
PER,Peru,1970,45964792097.9186,5202960652.98707,2.50853074131782,47.728,11.8903984572682,32.9936758795719,71.87,67.39999999999999,13.42
PER,Peru,1971,48074824231.8113,5980052094.29702,2.46419619287587,56.493,12.0945043159232,28.6149997879165,62.07,47.85,17.28
PER,Peru,1972,49746643129.8434,5633188050.76454,2.65330140780541,56.989,12.7941854608277,28.146861360849,72.84,83.72,14.55
PER,Peru,1973,52869207462.2149,8331623582.73868,2.58910595982888,57.333,12.5739578067439,28.6729886582217,57.32,66.1,16.26
PER,Peru,1974,57831952689.8792,11118859209.4521,2.53021182166389,57.769,11.1873158985311,35.4634343281208,66.98,55.26,13.75
PER,Peru,1975,60319225840.9985,10898852444.1185,2.49203162088518,58.205,12.025892379037,31.9224798968511,61.45,43.23,17.03
PER,Peru,1976,61192111990.3475,9450142327.08686,2.46609956670875,58.57,11.8627940384468,31.4188767856073,64.58,65.63,14.04
PER,Peru,1977,61405711440.1431,8298278241.04068,2.46973783326123,58.895,13.70401429264,37.593827695349,63.94,72.8,14.3
PER,Peru,1978,59783063686.1708,7699149438.5755,2.49050254044295,59.261,10.8648325674039,39.7109149432931,66.43,70.95,15.26
PER,Peru,1979,62228639707.1274,8986932036.97767,2.49394091615229,59.624,8.38733301614957,45.5871354282311,74.74,79.25,12.39
PER,Peru,1980,65927096478.7269,12290658010.6438,2.49507841641763,59.982,13.3615299026563,47.6433980529002,70.73,89.35,12.02
PER,Peru,1981,69587396442.536,15017002143.8217,2.49079465762394,60.325,13.1256120391474,41.2800498631186,68.86,71.82,17.42
PER,Peru,1982,69432408996.4596,13998156975.2012,2.48421250164339,60.559,13.8129329400685,41.0704539418038,63.96,70.18,17.11
PER,Peru,1983,62205824296.2837,9053985169.73995,2.48685840526671,60.764,13.4517636112299,43.2368001967268,66.05,100.71,16.89
PER,Peru,1984,64450388680.324,8511398468.41487,2.47505069098403,61.066,11.7997926413524,39.1900613100916,52.72,61.18,16.43
PER,Peru,1985,65778796308.2426,7266747344.60033,2.43933984551116,61.71,11.7228852406873,44.8787094814746,63.78,61.82,15.1
PER,Peru,1986,71979080889.6031,9431657409.40645,2.35853586036006,62.154,12.4309304720086,34.516331615351604,62.17,55.73,18.06
PER,Peru,1987,78979871696.2567,11551623752.7935,2.28611616082833,62.544,12.2047640228817,27.3509083778214,64.62,82.79,17.4
PER,Peru,1988,71523166041.881,10169241869.7916,2.2691453247117,62.995,8.5077600860946,33.2217909613643,68.7,81.32,15.91
PER,Peru,1989,62717204194.5052,8010130994.846,2.24436468535525,63.405,8.58435859444137,22.5367606006625,64.78,67.62,17.4
PER,Peru,1990,59592279647.2189,8057974311.1953,2.21460821954372,63.979,7.27374848190843,29.469676899683,61.15,64.37,15.86
PER,Peru,1991,60914786737.8504,8396864468.66956,2.10803008186069,64.248,7.61217251643866,26.659254111884,69.15,73.07,15.36
PER,Peru,1992,60585536757.2262,8503424582.35665,2.0364508690957,65.031,7.85955799014648,27.9772921552067,67.87,74.04,15.55
PER,Peru,1993,63762386032.6397,9499797890.26758,2.01664193906499,65.732,7.98563822184906,28.7665865706199,58.82,66.48,17.9
PER,Peru,1994,71610493993.7311,12636797155.4437,1.977894145288,66.544,8.79700544740766,28.9229957698901,57.97,72.81,19.42
PER,Peru,1995,76917830598.9662,15146396567.5846,1.93836467845591,67.22,9.87834994969359,30.9272178475508,75.02,88.08,14.58
PER,Peru,1996,79070739970.4791,14403012917.3389,1.88065410074516,67.85,10.3594236243234,31.6542040912644,67.33,73.79,13.21
PER,Peru,1997,84192012966.592,16551250311.296,1.84880202733493,68.324,10.2385332945999,33.4695458506827,67.26,90.32,14.34
PER,Peru,1998,83862369616.815308,16210185457.6241,1.81901745317137,68.724,10.9812652995953,32.9530217853936,69.75999999999999,95.13,18.16
PER,Peru,1999,85116037105.7632,14028965171.3353,1.72719734410339,69.302,11.5489906334077,33.2057765558493,67.57,66.52,14.23
PER,Peru,2000,87409379264.7108,13620484735.5347,1.56043059120612,69.821,11.4506268550924,35.5380321623178,65.11,73.07,14.76
PER,Peru,2001,87949475111.0632,12679566180.665,1.3676462262452,70.315,11.7171706103755,35.0644014310212,61.92,77.67,13.19
PER,Peru,2002,92745825187.2292,13181196103.6002,1.19300655774598,70.815,11.165025870435,35.2491813317695,59.92,83.22,13.4
PER,Peru,2003,96608710264.5646,13849915184.3916,1.06536414066423,71.278,11.518716629881,37.6246103251002,71.03,84.64,14.13
PER,Peru,2004,101398766434.291,13877461336.2291,0.980296012446146,71.447,11.2562792024042,41.9360782679273,70.37,87.5,12.62
PER,Peru,2005,107771740073.589,14741540625.4469,0.889996951132914,71.988,11.444512241325,47.3573174768394,80.04,105.36,13.46
PER,Peru,2006,115885765581.756,19846639949.5377,0.791526842084803,72.337,10.9166950883829,51.7850560338442,75.13,95.99,14.93
PER,Peru,2007,125757364463.195,25529483563.4829,0.725382868960412,72.746,10.455030294689,55.6881132836815,73.31,92.36,15.71
PER,Peru,2008,137234696225.05,33468212033.1713,0.657968680657885,72.743,10.3708617908307,58.4337673899053,71.14999999999999,94.54,16.42
PER,Peru,2009,138738546494.974,26706356655.8026,0.617089075143821,72.631,11.466355995307,48.1119296153519,64.38,94.24,17.83
PER,Peru,2010,150298879148.001,36271395432.0011,0.652636898148331,72.886,10.5258359246036,51.6728089370033,81.54,111.61,15.48
PER,Peru,2011,159808578409.161,40699801789.2422,0.746934823460309,73.327,10.3623514688753,55.9882802838607,69.67,92.53,16.44
PER,Peru,2012,169620385179.423,44563874483.1812,0.83691693370644,73.979,10.8712123448481,52.6198952632294,69.61,97.5,19.33
PER,Peru,2013,179547449111.361,48353645057.0324,0.901339196033327,74.591,11.5009309068431,49.7871424471444,65.79,96.22,18.49
PER,Peru,2014,183824551906.256,47842591450.5739,0.994129278893009,75.26,12.4020903759554,46.8531210912899,66.55,91.3,19.27
PER,Peru,2015,189802976285.619,46131830441.7199,1.12847381931302,75.732,12.9655733799238,45.1627686891148,64.09,100.61,19.05
PER,Peru,2016,197306492869.139,43468190048.9089,1.33357065112944,75.951,13.1636888035228,45.3888411964154,77.88,114.95,17.86
PER,Peru,2017,202276318741.548,43481963124.8276,1.47336535107465,75.958,13.2122751962604,47.5135503619971,68.83,100.79,21.91
PER,Peru,2018,210305376512.78,45740022676.7684,1.81253577188754,76.018,13.0774424949562,48.631470171736,70.82000000000001,89.05,18.99
PER,Peru,2019,215017545590.315,45905662037.1595,1.71486934751345,76.275,13.2443725852511,46.9435053754409,69.48,97.75,23.16
PER,Peru,2020,191509018299.917,34907498466.6796,1.19250495254373,73.832,15.8181030380089,44.245967197744,81.42,115.12,17.97
PER,Peru,2021,217099648514.382,47886447823.8941,0.961612354333265,71.596,13.7498135562536,55.427249365522,72.36,101.21,19.81
PER,Peru,2022,223198050485.251,48708482986.6231,0.959183909355287,76.834,13.3949556323686,57.2969759649721,88.19,104.11,19.08
PER,Peru,2023,222298021864.381,43768660573.5572,1.09975320783678,77.74,13.5642010031547,50.7851842068664,81.93,121.49,19.83
PER,Peru,2024,229642617310.3,47582715254.9492,1.0937871324756,77.941,13.411797315364,51.4758878672647,90.92,135.56,18.01
SEN,Senegal,1960,3845391101.77094,1457104127.6991525,2.8152951201053966,39.668,5.18570914255023,24.0922122787737,258.53,307.69,5.01
SEN,Senegal,1961,3960500894.65365,2017358256.8795009,2.81748096900715,39.715,4.84496823605349,31.0092686118425,250.4,311.32,7.05
SEN,Senegal,1962,3955105291.97973,1079170105.357935,2.82073326778007,39.738,5.01666305194035,29.8557028252819,242.01,300.55,4.97
SEN,Senegal,1963,4028847382.54161,2311382392.3342338,2.82256029455455,39.745,5.27467670631651,27.9205523879157,257.4,315.54,7.25
SEN,Senegal,1964,4185324877.91611,1096354242.5892618,2.8378577001018,39.755,5.26916958057249,28.0073275490751,248.19,296.54,6.4399999999999995
SEN,Senegal,1965,4241081336.12329,573173436.548316,2.87894325241237,39.761,5.43227046222484,26.9518559906328,252.23,280.34000000000003,5.47
SEN,Senegal,1966,4363087108.93029,487072492.078992,2.93109606343671,39.848,5.37036248890981,28.6840155172826,246.11,313.2,4.76
SEN,Senegal,1967,4309866483.6694,529393957.960156,2.9716025775211,39.992,5.47693535874502,27.878278351881,232.84,290.28,6.159999999999999
SEN,Senegal,1968,4580990423.65839,567698408.058074,2.98442559728274,40.15,16.86430867046,35.6041185550288,243.27,325.2,4.11
SEN,Senegal,1969,4280745764.02574,595070840.145602,2.98262882904199,40.398,16.2522493308961,38.930677349546,242.67,318.24,9.28
SEN,Senegal,1970,4647265164.70415,722770761.804711,2.98509819973603,40.789,15.5787303228458,39.3467451277861,242.96,330.53,4.74
SEN,Senegal,1971,4640738106.81172,761072917.158266,2.98948442892748,41.243,16.4468702108475,39.6811824660468,246.71,322.84000000000003,5.4399999999999995
SEN,Senegal,1972,4936966115.3942,891926112.822034,2.99197305396704,41.77,15.6057248209026,43.8706013364347,242.56,333.61,4.33
SEN,Senegal,1973,4661323443.12333,836070504.432241,2.98251676613151,42.429,16.5043764229029,45.2983085904488,247.73,329.59,4.51
SEN,Senegal,1974,4857135177.50285,857461602.632082,2.91017124088259,43.104,15.4644503441586,61.3942914614354,256.71,304.53000000000003,6.06
SEN,Senegal,1975,5223152496.43671,898019762.135509,2.77212999447369,43.938,15.933773446562,52.3800366767628,252.64,307.8,6.800000000000001
SEN,Senegal,1976,5689084008.34184,842046675.912758,2.6292016172694,44.809,16.3688800648868,54.1158121978957,223.45,298.41,4.62
SEN,Senegal,1977,5536451271.68326,786613994.522424,2.43747874841247,45.714,16.8801217457187,63.9537489590316,266.3,336.90999999999997,4.76
SEN,Senegal,1978,5317543794.14988,728172582.856449,2.3357011243472,46.596,19.2614846353482,50.2097268519194,236.88,324.34000000000003,5.85
SEN,Senegal,1979,5689861492.96184,737467312.306345,2.39207763796717,47.478,19.9852459891554,49.8026813756319,215.08,325.2,5.86
SEN,Senegal,1980,5916759625.81974,930720385.295922,2.47218014471202,48.294,23.0351210767583,49.3008323036292,241.65,329.76,5.36
SEN,Senegal,1981,6223261363.46036,1358690951.60564,2.55902817475478,49.083,21.4846405439363,65.8519215038223,240.33,328.72,4.13
SEN,Senegal,1982,6721768519.10687,964182357.618767,2.62972878181791,49.863,18.4660353328923,57.1036068416595,253.93,318.33,4.05
SEN,Senegal,1983,6342159311.79994,679296119.254391,2.68483009110068,50.811,17.5981370101796,68.5643150477465,258.78,339.72,2.02
SEN,Senegal,1984,6591776709.80046,992979099.312975,2.72727133941746,51.694,16.742382529003,65.4332867839953,241.73,329.31,3.4
SEN,Senegal,1985,6820055505.01507,1385968801.54233,2.79056064316103,52.586,16.1863210699508,52.6337717754652,255.99,304.01,5.88
SEN,Senegal,1986,7033317655.08876,1133726303.84238,2.87458943199436,53.718,16.3500620758628,44.8247040340199,256.85,309.75,4.4399999999999995
SEN,Senegal,1987,7473312400.54532,1239457949.42028,2.91341593418838,54.632,16.3066990891119,39.3920531855599,249.6,339.43,4.8
SEN,Senegal,1988,7412287163.3226,1048290720.68415,2.89611580449774,55.546,16.8529521875874,40.6318676835579,256.23,315.4,6.93
SEN,Senegal,1989,7706835393.86617,832147383.115741,2.87460998220746,56.209,16.4198335764995,42.9574202579719,242.07,329.32,6.78
SEN,Senegal,1990,7649320651.26936,1057382763.14404,2.86848639350223,56.674,17.0879039399212,44.7892639604104,261.56,329.16,3.65
SEN,Senegal,1991,7852789724.13743,1211464767.67495,2.84196309841074,57.037,16.0953898921598,42.1828996492748,257.12,331.01,5.43
SEN,Senegal,1992,7956464848.37129,1290382954.00433,2.79707003044845,57.287,16.0408336336672,41.4568617276384,254.44,331.9,4.44
SEN,Senegal,1993,8064689718.09751,1205348126.20732,2.75172642740774,57.348,14.9213280338116,38.7742599564223,256.97,330.28,4.42
SEN,Senegal,1994,8060857301.03684,693810129.661363,2.67683552339622,57.479,13.3450872023032,54.7381345984609,250.4,320.67,6.4399999999999995
SEN,Senegal,1995,8501672122.84215,924771691.837771,2.56448010712284,57.336,12.3144923137639,52.7254034277702,244.98,329.29,5.68
SEN,Senegal,1996,8673403962.06847,919933156.288758,2.44401329997373,57.129,12.8031331514298,46.272432717398,253.22,338.35,5.09
SEN,Senegal,1997,8937561242.89432,1218773708.7296,2.35950995516652,57.107,12.4296583607673,47.2413224036235,245.31,342.65999999999997,3.49
SEN,Senegal,1998,9464741444.3125,1233436366.33869,2.33643949046346,57.076,11.8321263753652,48.0986748167655,263.71,336.6,3.74
SEN,Senegal,1999,10059440324.3535,1518102906.62988,2.37025662196919,57.315,12.4661115181788,49.4852621662422,241.65,317.15999999999997,5.2
SEN,Senegal,2000,10450471990.9721,1448959353.57332,2.41009917724256,57.615,12.0861305779367,48.680089723263,251.09,334.44,4.65
SEN,Senegal,2001,10900976316.0181,2062201224.20852,2.42496943712898,58.158,11.403967254473,49.7205780648314,253.69,344.5,4.41
SEN,Senegal,2002,10908464913.3606,1591070979.30869,2.44966153599012,58.912,12.1765581492826,53.1442994641329,251.59,342.84000000000003,3.91
SEN,Senegal,2003,11518679089.4187,2126170244.31862,2.40684962152091,59.474,12.0382995461628,50.8212198933376,251.29,330.85,5.8999999999999995
SEN,Senegal,2004,12053525217.1809,2111311140.05298,2.34632515714346,60.308,12.6790636644135,53.6592031275529,260.54,340.26,2.76
SEN,Senegal,2005,12573060904.8807,2483493862.36129,2.33918136359556,60.98,12.4486735029545,54.9032435689485,242.49,338.23,3.72
SEN,Senegal,2006,12866110160.1646,2367347378.1995,2.32792929230269,61.801,12.869881187405,54.1362378092613,257.93,337.62,2.5500000000000003
SEN,Senegal,2007,13229850430.9674,2669992496.08387,2.32279384441662,62.653,13.5873050542098,59.2713043549794,269.04,337.18,4.55
SEN,Senegal,2008,13719774159.3291,2532221105.59909,2.3395118470328,63.201,12.788197053837,62.7617698176319,249.73,336.15999999999997,6.26
SEN,Senegal,2009,14097356679.2382,2495444753.07545,2.36561415953051,63.751,13.5676551477361,52.3072908773365,244.44,325.51,5.24
SEN,Senegal,2010,14575382431.8826,2635365214.01994,2.38690195279185,64.221,14.1628239594365,52.4578551962948,246.84,344.59,5.56
SEN,Senegal,2011,14769831308.7257,2783636780.236,2.52791519909846,64.799,14.8307179076936,57.5768785989578,267.78,342.66,4.7
SEN,Senegal,2012,15361066998.8901,2991418653.32455,2.67702425205872,65.229,14.5744556263971,61.9753040040375,242.16,329.94,5.37
SEN,Senegal,2013,15731635117.4164,3396386130.93383,2.96345954605318,65.638,14.5997172827542,60.6267663596737,247.57,337.12,4.58
SEN,Senegal,2014,16710783797.4248,4110145557.2397,3.16757470346908,66.001,14.7346215191571,58.4425289760992,256.72,338.75,2.49
SEN,Senegal,2015,17774766696.1759,4591810360.28824,3.07014792428801,66.451,14.2992772620651,58.1103376742017,258.51,339.9,5.37
SEN,Senegal,2016,18904543055.8656,5173350566.04338,2.97843134010735,66.724,14.0312810079519,54.1081692072139,271.56,341.32,4.56
SEN,Senegal,2017,20304894471.3123,6564025353.26091,2.88769908740551,67.059,13.6339715657972,57.7052798455617,263.19,342.55,4.51
SEN,Senegal,2018,21565674310.7132,7378344092.45263,2.8004569855314,67.379,13.7846307930863,61.7898394793183,265.02,337.62,5.48
SEN,Senegal,2019,22560634320.127,7474988644.23816,2.71760793051867,67.668,14.0076479696607,64.2362506061005,277,346.23,4.55
SEN,Senegal,2020,22863414676.2849,8730322119.77035,2.63303572524896,67.496,14.2802395565824,60.0468716137065,261.53,345.09,8.7
SEN,Senegal,2021,24359596784.117,9733325644.7641,2.53848919398481,66.868,15.1624726863083,69.3759939883832,273.55,347.69,6.23
SEN,Senegal,2022,25297546478.5042,11388843256.2833,2.46764281803509,67.788,15.1470361751039,79.5998216515832,247.9,338.74,5.23
SEN,Senegal,2023,26374572022.2227,11722901445.03,2.38738348832592,68.683,8.0703764544053,71.3930249127445,271.21999999999997,347.8,3.99
SEN,Senegal,2024,27973016519.3217,12331559989.2548,2.32058603495657,68.924,7.92293645951653,68.1405147656211,261.73,341.27,6.5600000000000005
SWE,Sweden,1960,125834712614.541,82043703156.9866,0.6461987283458129,73.0056097560976,14.9733451047734,42.261043818812,97.5,0,2.38
SWE,Sweden,1961,132983751117.043,81017055587.79779,0.471081377263699,73.4743902439024,14.9416090519988,40.0738690135387,97.85,0,1.99
SWE,Sweden,1962,138647591837.048,71004108570.13628,0.55153490392046,73.3504878048781,15.792441332719,39.4023016023198,101.44,0,1.31
SWE,Sweden,1963,146034643797.803,71184834694.49922,0.563633784442054,73.5553658536585,16.2926154665631,39.5536654968845,102.16,0,1.69
SWE,Sweden,1964,155995907021.394,76353190377.6928,0.747117164606475,73.7331707317073,16.2014657044864,40.2302966522402,114.63,0,2.79
SWE,Sweden,1965,161957302442.495,75092035651.58994,0.941845548835765,73.8617073170732,16.7271684995106,40.4013385208758,98.76,0,1.52
SWE,Sweden,1966,165343577415.436,68915739648.71658,0.951566377508855,74.0785365853659,17.7987450135629,39.4599471105089,98.81,0.06,1.72
SWE,Sweden,1967,170908031395.295,68069445774.633575,0.767228099090544,74.1224390243903,18.3939158454582,38.3148357084202,92.93,0,2.43
SWE,Sweden,1968,177126529754.472,69470243742.22296,0.561996748688562,73.9729268292683,19.365657492587,39.2672336932166,111.49,0.25,1.96
SWE,Sweden,1969,185998930797.591,72445182620.3272,0.702745811085643,74.0848780487805,19.5605697425806,41.7599252182972,126.71,0.23,1.52
SWE,Sweden,1970,198039895153.403,57537330815.7984,0.933484921810651,74.6492682926829,20.2664637186319,44.3607461895623,98.85,0.24,2.09
SWE,Sweden,1971,199910671533.143,53465294567.482,0.688095590706231,74.6239024390244,21.2409084982551,43.2420809190305,83.69,0.01,1.95
SWE,Sweden,1972,204486104612.027,52292665578.7811,0.295500378583874,74.7180487804878,21.4643556965819,42.6585435708081,105.31,0.29,2.73
SWE,Sweden,1973,212600074709.457,52961292028.8889,0.172364079652845,74.8673170731707,21.4274530858366,47.3810661084945,93,0.23,1.98
SWE,Sweden,1974,219399440984.236,57875189747.56,0.290164816134143,74.9804878048781,21.924902513371,59.3065344355706,98.95,0.04,1.71
SWE,Sweden,1975,225000407386.083,61572389981.5379,0.3972757346008,74.9846341463415,22.484817520466,51.4061451577882,102.51,1.93,2.16
SWE,Sweden,1976,227381147701.208,60399761099.5647,0.363686099368844,74.9692682926829,23.4960599663194,51.8280659408503,116.01,0.01,1.58
SWE,Sweden,1977,223751556630.806,51706097873.0297,0.355157699857837,75.379756097561,25.9653755442866,51.3490573127088,96.03,0.18,1.56
SWE,Sweden,1978,227670672633.622,44929670261.8483,0.291145575708214,75.4690243902439,26.3780041542142,50.437703442462,100.09,0.02,1.87
SWE,Sweden,1979,236413234399.524,52073842367.2251,0.21822324745441,75.5241463414634,26.7214576853438,56.2326127452152,86.38,0.06,2.16
SWE,Sweden,1980,240432191895.085,56676727539.3904,0.202996791804766,75.7409756097561,27.2493415160501,55.953841492404,106.4,0.01,1.92
SWE,Sweden,1981,241525750662.298,49315338687.3713,0.119920399357645,76.0260975609756,27.557446316177,55.8238360049681,97.46,0,2.75
SWE,Sweden,1982,244541597390.036,49156834967.4599,0.0571917222643352,76.3273170731707,27.4021216355234,60.7438881598141,98.45,0.85,1.62
SWE,Sweden,1983,249189449580.302,49068957857.3556,0.0452736046530332,76.5517073170732,26.7826662513256,64.3946709467025,92.93,0.31,2.02
SWE,Sweden,1984,259729005209.761,54545350535.2533,0.0908696147250346,76.8158536585366,25.8777213892952,64.2765609460771,98.51,0,2
