Code,Name,Year,GDP,emp,rnna,hc,infl,hd30,cdd,r20mm
ECU,Ecuador,2005,148010.90625,5.75522518157959,899538.8125,2.59416246414185,2.201747,24.038727272727265,-0.3067272727272705,-5.380363636363629
ECU,Ecuador,2006,154436.265625,5.96800088882446,914583.1875,2.61596298217773,3.31583,20.62946428571428,-3.1512499999999974,1.0257142857142902
ECU,Ecuador,2007,157374.3125,6.21716356277466,930672.6875,2.63794684410095,2.289087,8.947543859649109,-1.7259649122807,-1.652280701754382
ECU,Ecuador,2008,167705.796875,6.36085891723633,953534.25,2.66011524200439,8.404222,12.773275862068957,-4.406206896551719,2.556206896551732
ECU,Ecuador,2009,169535.5,6.50726318359375,973864.5625,2.68247008323669,5.155421,25.30677966101694,-3.0915254237288092,0.13288135593220574
ECU,Ecuador,2010,176366.3125,6.73341846466064,999947.8125,2.70501255989075,3.551071,35.01499999999999,-2.179999999999996,1.63066666666667
ECU,Ecuador,2011,191324.78125,6.96347332000732,1035351.0625,2.7113370895385702,4.471795,27.650983606557375,-1.8142622950819636,-0.2260655737704873
ECU,Ecuador,2012,202389.5,7.16315507888794,1078181.875,2.71767663955688,5.09917,18.114999999999995,-3.104999999999997,7.1575806451613
ECU,Ecuador,2013,216984.265625,7.35647916793823,1135102.375,2.7240309715271,2.721399,11.147460317460316,-1.4757142857142824,1.3039682539682609
ECU,Ecuador,2014,226154.1875,7.50406837463379,1190608.25,2.73040008544922,3.594219,6.973281249999992,-5.092656249999996,3.0835937500000057
ECU,Ecuador,2015,226424.859375,7.66523742675781,1236218.375,2.73678398132324,3.96911,28.675999999999988,-4.414307692307689,7.2861538461538515
ECU,Ecuador,2016,224867.15625,7.75448608398438,1265880.5,2.74318289756775,1.730013,38.21151515151514,0.412575757575759,5.525757575757581
ECU,Ecuador,2017,238292.625,7.98127365112305,1305187.25,2.74959659576416,0.417,27.16119402985074,-2.063582089552236,13.863283582089558
