Code,Name,Year,GDP,emp,cn,USDfx,hd30,cdd,r20mm,media_hd30,classe_clima
JPN,Japan,2005,5070871,63.9229202270508,28233846,110.1814,4.106428571428568,2.0091071428571468,-6.9451785714285705,14.0124,Mite
JPN,Japan,2006,5140460.5,64.2040176391602,29601798,116.307,2.6884210526315755,-1.2977192982456245,0.6826315789473725,14.0124,Mite
JPN,Japan,2007,5216743.5,64.4457550048828,30775324,117.7742,4.8041379310344805,5.682586206896559,-4.449310344827584,14.0124,Mite
JPN,Japan,2008,5152876,64.2170867919922,31796274,103.4436,3.2874576271186413,0.11067796610169012,-3.0861016949152464,14.0124,Mite
JPN,Japan,2009,4859510.5,63.2816162109375,31674104,93.54256,-3.4540000000000024,0.39400000000000546,1.1051666666666762,14.0124,Mite
JPN,Japan,2010,5058649,62.9963493347168,31524384,87.70753,12.153442622950818,-3.4780327868852368,4.628032786885253,14.0124,Mite
JPN,Japan,2011,5059853.5,62.8651466369629,31338398,79.70169,5.286774193548386,3.8193548387096854,1.700161290322587,14.0124,Mite
JPN,Japan,2012,5129414,62.7342987060547,31285218,79.75303,6.216507936507934,-6.190793650793637,0.24619047619048473,14.0124,Mite
JPN,Japan,2013,5232263.5,63.2569694519043,30743842,97.61777,7.507343749999999,4.547031250000003,-1.1357812499999935,14.0124,Mite
JPN,Japan,2014,5247762,63.7834243774414,30481876,105.8178,-2.9958461538461574,2.2321538461538495,0.3980000000000032,14.0124,Mite
JPN,Japan,2015,5329660,64.1638793945313,29301166,121.0796,1.185909090909087,4.522575757575751,2.706363636363644,14.0124,Mite
JPN,Japan,2016,5369836.5,64.8264923095703,29605892,108.6548,5.167611940298507,-4.381044776119396,4.961194029850752,14.0124,Mite
JPN,Japan,2017,5459799,65.4842681884766,28569998,112.1943,4.884705882352936,-3.0948529411764696,-0.8363235294117572,14.0124,Mite
JPN,Japan,2018,5494927.5,66.5834808349609,28538152,110.4737,11.535072463768111,3.4740579710145028,2.6447826086956603,14.0124,Mite
JPN,Japan,2019,5472828,67.2273101806641,29447664,108.9774,5.702428571428564,1.9458571428571505,-1.6019999999999897,14.0124,Mite
JPN,Japan,2020,5245863.5,66.7847595214844,29563630,106.7413,6.450281690140843,3.0719718309859303,3.340281690140852,14.0124,Mite
JPN,Japan,2021,5380121.5,67.1171569824219,29706136,109.8701,2.9980555555555526,4.725416666666675,4.812500000000011,14.0124,Mite
JPN,Japan,2022,5431488,67.6910705566406,29963070,131.5502,9.4172602739726,4.848082191780833,-0.9049315068493052,14.0124,Mite
JPN,Japan,2023,5522683.5,67.9327163696289,30113922,140.5884,18.158513513513512,-2.369459459459435,-1.1787837837837714,14.0124,Mite
